"","RSV","Plot","forestType","tree_id_field","dist_to_nearest_itd","height_diff_with_nearest"
"1616","14","K10","Mixed",95,4.37849152487195,21.5169982910156
"1617","14","K10","Mixed",96,3.31178590005218,18.5169982910156
"1618","14","K10","Mixed",97,5.87169971367433,2.2679977416992
"1619","14","K10","Mixed",98,6.7454854406228,20.5169982910156
"1620","14","K10","Mixed",99,0.700181976034862,13.3120040893555
"1621","14","K10","Mixed",100,1.01430163724661,18.4249954223633
"1622","14","K10","Mixed",101,0.475283213575594,15.4249954223633
"1623","14","K10","Mixed",102,2.86937476484932,18.536003112793
"1624","14","K10","Mixed",103,1.09309074368241,21.1569976806641
"1625","14","K10","Mixed",104,1.22537751259223,16.1569976806641
"1626","14","K10","Mixed",105,1.56165705052306,21.4249954223633
"1627","14","K10","Mixed",106,6.69348107661086,20.5169982910156
"1628","14","K11","Mixed",1,0.70360490216338,-0.666999816894499
"1629","14","K11","Mixed",2,2.34611824255173,-3.3059997558594
"1630","14","K11","Mixed",3,3.87686828916101,12.0340042114258
"1631","14","K11","Mixed",4,0.487890429362048,13.0340042114258
"1632","14","K11","Mixed",6,1.88234753953822,-5.0820007324219
"1633","14","K11","Mixed",7,3.98769469745147,-2.7959976196289
"1634","14","K11","Mixed",8,2.12873517121792,11.2360046386719
"1635","14","K11","Mixed",9,1.4422864929203,-5.3950042724609
"1636","14","K11","Mixed",10,1.91517449660531,0.0820007324218999
"1637","14","K11","Mixed",11,2.1479625096824,-2.859001159668
"1638","14","K11","Mixed",12,1.22714292327432,25.872998046875
"1639","14","K11","Mixed",13,0.276717597797222,7.0820007324219
"1640","14","K11","Mixed",14,3.81007634381077,5.0820007324219
"1641","14","K11","Mixed",15,0.905632022734617,-10.0749969482422
"1642","14","K11","Mixed",16,1.14229504753611,-2.1460037231445
"1643","14","K11","Mixed",17,3.84867114995304,-10.0749969482422
"1644","14","K11","Mixed",18,4.19478620199676,3.8829956054688
"1645","14","K11","Mixed",19,2.22834015665264,2.4400024414062
"1646","14","K11","Mixed",20,0.767918504277549,0.554000854492202
"1647","14","K11","Mixed",21,2.14247544185189,4.2809982299805
"1648","14","K11","Mixed",22,1.30830532129203,-6.3059997558594
"1649","14","K11","Mixed",23,2.00353967593884,4.2809982299805
"1650","14","K11","Mixed",24,1.01443877902146,3.2040023803711
"1651","14","K11","Mixed",25,1.64538887781302,5.213996887207
"1652","14","K11","Mixed",26,3.87271014954057,4.213996887207
"1653","14","K11","Mixed",27,2.24902045775252,-3.5180053710938
"1654","14","K11","Mixed",28,2.00263046588202,2.177001953125
"1655","14","K11","Mixed",29,1.99931381836986,-4.3950042724609
"1656","14","K11","Mixed",30,0.598964753696238,7.1100006103516
"1657","14","K11","Mixed",31,2.90403166470819,6.0820007324219
"1658","14","K11","Mixed",32,2.80967065626493,21.072998046875
"1659","14","K11","Mixed",33,0.160736328424846,-8.0749969482422
"1660","14","K11","Mixed",34,4.4721581038581,20.1040023803711
"1661","14","K11","Mixed",36,1.28564498039946,10.9179992675781
"1662","14","K11","Mixed",37,1.41020447399163,11.2639999389648
"1663","14","K11","Mixed",32,2.96208281813345,12.2040023803711
"1664","14","K11","Mixed",33,3.72449091576894,4.2669982910156
"1665","14","K11","Mixed",34,4.26810421031333,12.2669982910156
"1666","14","K11","Mixed",35,1.29471736714087,-3.5639953613281
"1667","14","K11","Mixed",36,1.23608634896054,16.6179962158203
"1668","14","K11","Mixed",37,2.06400677636645,20.6179962158203
"1669","14","K11","Mixed",38,4.45543531998099,18.5709991455078
"1670","14","K11","Mixed",39,4.58560076287259,8.4400024414062
"1671","14","K11","Mixed",40,1.42082595228241,11.7170028686523
"1672","14","K11","Mixed",41,1.46666912633707,6.2809982299805
"1673","14","K11","Mixed",42,1.23808650629017,14.3330001831055
"1674","14","K11","Mixed",43,1.52728734412293,12.3330001831055
"1675","14","K11","Mixed",44,3.35721553151117,3.9179992675781
"1676","14","K11","Mixed",45,2.51032049747589,10.2040023803711
"1677","14","K11","Mixed",46,1.44318578230224,13.2669982910156
"1678","14","K11","Mixed",47,3.39381849738285,21.2669982910156
"1679","14","K11","Mixed",48,0.787266627546874,14.213996887207
"1680","14","K11","Mixed",49,1.08227029896898,-2.5639953613281
"1681","14","K11","Mixed",50,0.59875786072232,5.0820007324219
"1682","14","K11","Mixed",51,3.59189490379492,17.072998046875
"1683","14","K11","Mixed",52,3.58439080471588,1.9250030517578
"1684","14","K14","Mixed",1,3.54790794076418,-0.127999877929703
"1685","14","K14","Mixed",4,4.25138690971856,-4.5279998779297
"1686","14","K14","Mixed",6,3.14481366698246,10.0179977416992
"1687","14","K14","Mixed",7,2.38148126172673,0.121998596191396
"1688","14","K14","Mixed",10,0.886483502378557,0.321998596191399
"1689","14","K14","Mixed",13,3.81646856568217,2.9179977416992
"1690","14","K14","Mixed",18,1.07595208013528,3.6899993896484
"1691","14","K14","Mixed",21,4.22320449204616,16.6899993896484
"1692","14","K14","Mixed",23,1.66951481131847,12.4090042114258
"1693","14","K14","Mixed",24,4.95363341280122,10.9090042114258
"1694","14","K14","Mixed",26,0.378470408462153,11.7249969482422
"1695","14","K14","Mixed",27,2.40458058124124,13.5249969482422
"1696","14","K14","Mixed",38,5.52491576357704,4.1309967041016
"1697","14","K14","Mixed",39,2.68854114234893,15.9309967041016
"1698","14","K14","Mixed",40,2.92794219199484,14.2309967041016
"1699","14","K14","Mixed",46,3.01427334349075,2.1929992675781
"1700","14","K14","Mixed",49,1.64816655711365,2.14800567626951
"1701","14","K14","Mixed",50,3.04141408771777,10.2720001220703
"1702","14","K14","Mixed",53,1.6513223073794,1.6720001220703
"1703","14","K14","Mixed",54,4.491387747316,3.0720001220703
"1704","14","K14","Mixed",56,3.98493385558216,NA
"1705","14","K14","Mixed",61,2.79823742183087,2.8219985961914
"1706","14","K14","Mixed",62,2.36675025046112,0.121998596191396
"1707","14","K14","Mixed",64,2.66792750107098,13.4179977416992
"1708","14","K14","Mixed",65,2.42860416734668,16.0179977416992
"1709","14","K14","Mixed",68,2.42222218057407,19.0899993896484
"1710","14","K14","Mixed",69,1.0548236819618,-0.310000610351601
"1711","14","K14","Mixed",70,2.66168629870291,0.7090042114258
"1712","14","K14","Mixed",76,4.74093457238825,12.9090042114258
"1713","14","K14","Mixed",79,3.47318285285156,4.5249969482422
"1714","14","K14","Mixed",80,8.03751093115814,1.1249969482422
"1715","14","K14","Mixed",82,2.10394085301238,3.5249969482422
"1716","14","K14","Mixed",85,7.21098135391872,16.6929992675781
"1717","14","K16","Mixed",1,4.1829685317216,17.9479995727539
"1718","14","K16","Mixed",2,4.04097476138843,22.0810028076172
"1719","14","K16","Mixed",4,5.95710304927483,7.8519973754883
"1720","14","K16","Mixed",5,2.81110851146113,12.0349960327148
"1721","14","K16","Mixed",6,4.81531620659643,18.2019973754883
"1722","14","K16","Mixed",7,1.96282299609031,17.2519973754883
"1723","14","K16","Mixed",12,3.91396852529566,14.9019973754883
"1724","14","K16","Mixed",17,4.09632823393032,1.3559951782227
"1725","14","K16","Mixed",18,3.47145631728694,6.2479995727539
"1726","14","K16","Mixed",21,3.08408862455925,26.9560043334961
"1727","14","K16","Mixed",23,7.09054487026646,6.8500045776367
"1728","14","K16","Mixed",24,6.40897783809221,11.6479995727539
"1729","14","K16","Mixed",26,2.02846388432633,3.6500045776367
"1730","14","K16","Mixed",28,1.79030474531196,8.7629943847656
"1731","14","K16","Mixed",33,4.7029995944097,10.9349960327148
"1732","14","K16","Mixed",38,3.8101821302961,21.9349960327148
"1733","14","K16","Mixed",39,5.06696690558185,3.05199737548831
"1734","14","K16","Mixed",40,4.37224407566508,22.4519973754883
"1735","14","K16","Mixed",43,1.51454419082678,25.5019973754883
"1736","14","K16","Mixed",44,2.44014246024686,14.6519973754883
"1737","14","K16","Mixed",46,3.1961854996486,17.0519973754883
"1738","14","K16","Mixed",47,1.76874996183933,5.1559951782227
"1739","14","K16","Mixed",50,2.94657199149734,-0.243995666503899
"1740","14","K16","Mixed",52,3.48145848628971,9.8479995727539
"1741","14","K16","Mixed",55,2.96165065462527,7.9500045776367
"1742","14","K16","Mixed",56,4.02794059109779,8.46299438476559
"1743","14","K16","Mixed",57,1.03313524841047,NA
"1744","14","K18","Mixed",1,2.52022413979459,2.3830032348633
"1745","14","K18","Mixed",1,3.10010350047752,-1.1019973754883
"1746","14","K18","Mixed",3,1.95438320673255,6.3830032348633
"1747","14","K18","Mixed",4,4.11995901797417,1.8360061645508
"1748","14","K18","Mixed",5,1.54871249082421,6.8360061645508
"1749","14","K18","Mixed",6,0.08258989377837,2.3570022583008
"1750","14","K18","Mixed",7,3.37997835047031,8.2099990844727
"1751","14","K18","Mixed",8,2.17242740081148,NA
"1752","14","K18","Mixed",9,3.39586084026489,7.0279998779297
"1753","14","K18","Mixed",10,3.50497303839278,-2.1639938354492
"1754","14","K18","Mixed",13,1.14495893619461,-2.556999206543
"1755","14","K18","Mixed",14,0.359957871738186,0.294998168945298
"1756","14","K18","Mixed",15,2.09079575544041,4.7269973754883
"1757","14","K18","Mixed",16,2.15263217087614,6.1570053100586
"1758","14","K18","Mixed",17,1.57148400403654,0.157005310058601
"1759","14","K18","Mixed",18,3.30693513154483,-2.8429946899414
"1760","14","K18","Mixed",19,2.57444502056682,7.2050018310547
"1761","14","K18","Mixed",20,1.64165217768148,1.2050018310547
"1762","14","K18","Mixed",23,2.36104410350168,6.0380020141602
"1763","14","K18","Mixed",25,1.705531002336,NA
"1764","14","K18","Mixed",28,1.89274210128461,8.2200012207031
"1765","14","K18","Mixed",29,1.09224423828171,-9.1019973754883
"1766","14","K18","Mixed",30,1.78125811190417,10.5360061645508
"1767","14","K18","Mixed",31,2.82187410282942,2.8360061645508
"1768","14","K18","Mixed",32,0.796263775385297,-4.1639938354492
"1769","14","K18","Mixed",34,3.01997671199689,3.7239990234375
"1770","14","K18","Mixed",81,2.13405636020018,12.3570022583008
"1771","14","K18","Mixed",35,2.0340839859581,NA
"1772","14","K18","Mixed",37,1.58077802196345,5.3570022583008
"1773","14","K18","Mixed",38,1.78061550851599,9.9759979248047
"1774","14","K18","Mixed",39,1.73873395512213,1.2099990844727
"1775","14","K18","Mixed",40,4.07335540326904,15.0279998779297
"1776","14","K18","Mixed",41,2.77174755506365,2.2099990844727
"1777","14","K18","Mixed",42,1.42402676551562,6.0279998779297
"1778","14","K18","Mixed",43,1.69286937019394,8.5050048828125
"1779","14","K18","Mixed",44,2.16599530884706,4.0279998779297
"1780","14","K18","Mixed",45,1.61870436028645,1.5019989013672
"1781","14","K18","Mixed",46,1.43445152856272,2.2949981689453
"1782","14","K18","Mixed",47,3.00668868317332,2.5509948730469
"1783","14","K18","Mixed",49,1.25969678891604,25.0489974975586
"1784","14","K18","Mixed",50,2.69747240591466,1.1570053100586
"1785","14","K18","Mixed",51,1.50410601065717,3.1570053100586
"1786","14","K18","Mixed",53,4.10259737447291,1.2050018310547
"1787","14","K18","Mixed",55,1.55721331954675,18.3830032348633
"1788","14","K18","Mixed",56,2.25354369558009,17.3830032348633
"1789","14","K18","Mixed",57,3.06961673497794,12.0279998779297
"1790","14","K18","Mixed",58,1.53449630890965,18.2099990844727
"1791","14","K18","Mixed",59,0.780852395752024,15.0279998779297
"1792","14","K18","Mixed",60,0.95667164112991,15.5050048828125
"1793","14","K18","Mixed",61,1.63578607193408,13.8980026245117
"1794","14","K18","Mixed",62,1.43277410172504,18.4489974975586
"1795","14","K18","Mixed",63,0.944146083789469,14.4489974975586
"1796","14","K18","Mixed",64,1.4398971715698,16.1570053100586
"1797","14","K18","Mixed",65,0.257664718052157,18.0380020141602
"1798","14","K18","Mixed",66,2.51425683175169,17.0380020141602
"1799","14","K18","Mixed",67,2.45773457826701,9.5070037841797
"1800","14","K18","Mixed",68,0.617086612409875,9.75
"1801","14","K18","Mixed",69,1.83543891207354,14.2110061645508
"1802","14","K18","Mixed",70,1.1788379652485,12.2110061645508
"1803","14","K18","Mixed",71,0.433009391193314,23.7200012207031
"1804","14","K18","Mixed",72,1.2174919798481,13.3830032348633
"1805","14","K18","Mixed",73,0.630572548967398,13.3830032348633
"1806","14","K18","Mixed",74,0.807879429814012,5.8980026245117
"1807","14","K18","Mixed",75,2.36387655199671,12.8360061645508
"1808","14","K18","Mixed",76,3.89748114434503,13.3830032348633
"1809","14","K18","Mixed",77,3.37712913201917,NA
"1810","14","K18","Mixed",78,0.364350320681195,19.3570022583008
"1811","14","K18","Mixed",79,1.762589875439,18.7269973754883
"1812","14","K18","Mixed",80,1.71060109286975,18.4489974975586
"1813","14","L17","Mixed",4,7.64507400635269,4.5079986572266
"1814","14","L17","Mixed",5,6.99062071635334,37.2469985961914
"1815","14","L17","Mixed",6,2.88349542836834,1.2079986572266
"1816","14","L17","Mixed",10,2.90779055755029,38.4600006103516
"1817","14","L17","Mixed",11,5.18172281249471,NA
"1818","14","L17","Mixed",13,1.06522064796214,3.1750061035156
"1819","14","L17","Mixed",14,4.51926099499552,-0.224993896484406
"1820","14","L17","Mixed",15,6.47627951757825,4.4440048217773
"1821","14","L17","Mixed",18,4.3680833529633,5.3079986572266
"1822","14","L17","Mixed",20,2.65348811073153,3.5479949951172
"1823","14","L17","Mixed",24,5.53010618039944,2.1479949951172
"1824","14","L17","Mixed",25,3.06028531231699,2.0479949951172
"1825","14","L17","Mixed",33,4.27657607432195,8.4990020751953
"1826","14","L17","Mixed",35,4.46554333224379,14.5990020751953
"1827","14","L17","Mixed",36,3.93974339263513,4.7990020751953
"1828","14","L17","Mixed",37,8.3269077105507,17.1990020751953
"1829","14","L17","Mixed",38,10.4094161854657,3.8079986572266
"1830","14","L17","Mixed",39,7.21619822274293,14.1079986572266
"1831","14","L17","Mixed",42,3.64546469325783,1.8079986572266
"1832","14","L17","Mixed",49,3.13923112698064,4.8600006103516
"1833","14","L17","Mixed",50,0.082920898071809,2.1600006103516
"1834","14","L17","Mixed",52,3.76285717866777,1.1750061035156
"1835","14","L17","Mixed",55,3.17529538240114,2.4750061035156
"1836","14","L17","Mixed",56,2.03590767266923,22.5079986572266
"1837","14","L17","Mixed",60,5.82234549469659,6.7750061035156
"1838","14","L17","Mixed",62,7.45271382556672,11.5750061035156
"1839","14","L17","Mixed",63,3.40169566746992,2.2440048217773
"1840","14","L17","Mixed",64,3.0070489268097,2.1440048217773
"1841","14","L17","Mixed",65,1.84299557847469,4.5479949951172
"1842","14","L17","Mixed",70,3.42897935931199,3.6479949951172
"1843","14","M13","Mixed",1,0.815978150222642,0.138995361328099
"1844","14","M13","Mixed",2,2.44763806476964,0.0389953613281016
"1845","14","M13","Mixed",3,2.27941469831898,14.9389953613281
"1846","14","M13","Mixed",4,1.49186381591138,0.367001342773399
"1847","14","M13","Mixed",5,1.04888032206483,0.4010009765625
"1848","14","M13","Mixed",6,2.93312990465911,1.2089981079102
"1849","14","M13","Mixed",8,2.00620782620587,0.441001892089801
"1850","14","M13","Mixed",9,3.13192393986162,-1.0950042724609
"1851","14","M13","Mixed",10,1.93582975481972,-0.895004272460898
"1852","14","M13","Mixed",11,2.63106188338951,-4.0879974365234
"1853","14","M13","Mixed",12,2.29991251491665,-4.3149978637695
"1854","14","M13","Mixed",13,2.88685241217181,-5.2779998779297
"1855","14","M13","Mixed",14,0.91675108462823,-1.0470001220703
"1856","14","M13","Mixed",15,3.18413866488263,1.0580001831055
"1857","14","M13","Mixed",16,0.357327716550763,4.2469985961914
"1858","14","M13","Mixed",17,2.93266873278368,1.1990036010742
"1859","14","M13","Mixed",18,1.041376050186,-0.3009963989258
"1860","14","M13","Mixed",19,1.89740480655119,-0.8979995727539
"1861","14","M13","Mixed",20,3.55662177864346,-1.4479995727539
"1862","14","M13","Mixed",21,1.41383398510578,1.9440032958984
"1863","14","M13","Mixed",22,1.30142830099761,7.7440032958984
"1864","14","M13","Mixed",24,1.24480661642797,NA
"1865","14","M13","Mixed",26,2.65579191484373,16.5410018920898
"1866","14","M13","Mixed",27,1.86897172891332,0.941001892089801
"1867","14","M13","Mixed",28,1.77876501509127,NA
"1868","14","M13","Mixed",29,4.69494039617701,3.6089981079102
"1869","14","M13","Mixed",30,2.17092787706167,0.604995727539102
"1870","14","M13","Mixed",31,4.65535764628576,0.404995727539102
"1871","14","M13","Mixed",32,2.66088166485015,7.7220001220703
"1872","14","M13","Mixed",33,4.19047134826816,3.6220001220703
"1873","14","M13","Mixed",34,2.21284594397111,-8.8779998779297
"1874","14","M13","Mixed",35,0.458478556319124,0.8120025634766
"1875","14","M13","Mixed",36,1.50002450900438,18.8670013427734
"1876","14","M13","Mixed",37,3.56109803899454,12.8220001220703
"1877","14","M13","Mixed",38,1.95173272999912,21.7990036010742
"1878","14","M13","Mixed",39,3.10586510712945,17.4389953613281
"1879","14","M13","Mixed",40,0.749635271571668,18.343000793457
"1880","46","B12","Deciduous",1,2.97281011620398,NA
"1881","46","B12","Deciduous",3,2.9037282591151,-0.819999694824201
"1882","46","B12","Deciduous",8,1.92449740574829,NA
"1883","46","B12","Deciduous",9,0.789703802057667,13.3810005187988
"1884","46","B12","Deciduous",10,1.89945394381065,NA
"1885","46","B12","Deciduous",11,4.461581870301,NA
"1886","46","B12","Deciduous",12,3.77246351781484,NA
"1887","46","B12","Deciduous",14,1.23088185212123,-2.5299987792969
"1888","46","B12","Deciduous",16,2.04606598133621,-1.9670009613037
"1889","46","B12","Deciduous",17,3.44483683884652,-3.9210014343262
"1890","46","B12","Deciduous",18,2.50270952768119,7.0789985656738
"1891","46","B12","Deciduous",19,1.51212555221921,NA
"1892","46","B12","Deciduous",20,2.18006066662789,1.2890014648438
"1893","46","B12","Deciduous",21,1.0159886901591,NA
"1894","46","B12","Deciduous",22,0.633953096860348,0.337999343872099
"1895","46","B12","Deciduous",23,3.03013225917325,-2.9179992675781
"1896","46","B12","Deciduous",24,1.35575505278054,NA
"1897","46","B12","Deciduous",25,0.622680853639242,0.225000381469702
"1898","46","B12","Deciduous",28,1.77896155055131,-2.9519996643066
"1899","46","B12","Deciduous",29,0.964199600773326,-0.149000167846701
"1900","46","B12","Deciduous",31,2.5958319602184,0.8159999847412
"1901","46","B12","Deciduous",32,2.39860478224537,1.8509998321533
"1902","46","B12","Deciduous",33,0.696657215656127,NA
"1903","46","B12","Deciduous",34,0.601905397767357,1.117000579834
"1904","46","B12","Deciduous",37,2.56255049462418,NA
"1905","46","B12","Deciduous",38,4.5099977421472,2.117000579834
"1906","46","B12","Deciduous",39,1.12380587003904,15.431999206543
"1907","46","B12","Deciduous",40,1.06563877554624,-0.428001403808601
"1908","46","B12","Deciduous",41,1.75380422313465,-1.568000793457
"1909","46","B12","Deciduous",42,2.08375736570911,NA
"1910","46","B12","Deciduous",43,1.83686518637959,3.2170009613037
"1911","46","B12","Deciduous",47,2.27335598163712,NA
"1912","46","B12","Deciduous",49,3.21863355904539,3.0329990386963
"1913","46","B12","Deciduous",51,1.35499039506027,1.0789985656738
"1914","46","B12","Deciduous",52,2.68469634407178,-1.9210014343262
"1915","46","B12","Deciduous",55,3.06939264060907,-2.7900009155273
"1916","46","B12","Deciduous",56,3.26856674975679,-0.5060005187988
"1917","46","B12","Deciduous",58,2.20150228384292,-0.790000915527301
"1918","46","B12","Deciduous",59,1.67245287072783,-0.662000656127901
"1919","46","B12","Deciduous",61,2.40848331632592,3.1820011138916
"1920","46","B12","Deciduous",62,1.49387743265665,NA
"1921","46","B12","Deciduous",63,1.90271917167124,10.6079978942871
"1922","46","B12","Deciduous",64,2.79739800196954,9.3810005187988
"1923","46","B12","Deciduous",65,3.06163356602941,11.0540008544922
"1924","46","B12","Deciduous",66,0.692723547153145,10.0599994659424
"1925","46","B12","Deciduous",67,0.366428715731125,9.0789985656738
"1926","46","B12","Deciduous",69,0.220534417251576,11.5719985961914
"1927","46","B12","Deciduous",70,0.983481406267827,10.0329990386963
"1928","46","B12","Deciduous",71,3.38565539373373,10.0789985656738
"1929","46","B12","Deciduous",72,0.847516010021608,9.2890014648438
"1930","46","B12","Deciduous",73,0.49701097566991,6.2890014648438
"1931","46","B12","Deciduous",74,1.61014495206472,10.1820011138916
"1932","46","B12","Deciduous",75,0.841128050493253,11.2610015869141
"1933","46","C11","Deciduous",1,0.52295514276755,NA
"1934","46","C11","Deciduous",5,0.714572185513674,0.0349998474120987
"1935","46","C11","Deciduous",6,1.16996743715383,NA
"1936","46","C11","Deciduous",9,0.492179227734467,NA
"1937","46","C11","Deciduous",10,0.686972355590288,-0.909999847412099
"1938","46","C11","Deciduous",11,1.04403283209768,-133.750999450684
"1939","46","C11","Deciduous",12,1.80593487990452,0.2399997711182
"1940","46","C11","Deciduous",13,0.581287332668041,11.9689998626709
"1941","46","C11","Deciduous",14,0.972743328342514,2.3930015563965
"1942","46","C11","Deciduous",15,1.77839555628097,-1.4139995574951
"1943","46","C11","Deciduous",16,1.92572007848986,NA
"1944","46","C11","Deciduous",17,0.918016829980071,0.234001159668001
"1945","46","C11","Deciduous",18,0.970929999471234,-146.75899887085
"1946","46","C11","Deciduous",23,1.84957427530816,NA
"1947","46","C11","Deciduous",24,1.48717833443254,15.8629989624023
"1948","46","C11","Deciduous",25,1.83141834949352,-0.137001037597699
"1949","46","C11","Deciduous",26,1.44696580810722,NA
"1950","46","C11","Deciduous",28,0.476612509479364,-0.57499980926514
"1951","46","C11","Deciduous",29,2.34285144360176,5.4879999160767
"1952","46","C11","Deciduous",30,0.962204603042589,4.4879999160767
"1953","46","C11","Deciduous",31,1.62337929473636,NA
"1954","46","C11","Deciduous",32,2.73291506361023,NA
"1955","46","C11","Deciduous",34,0.550463992657866,8.0349998474121
"1956","46","C11","Deciduous",35,1.14330012560598,NA
"1957","46","C11","Deciduous",36,0.581682572014199,-1.4139995574951
"1958","46","C11","Deciduous",37,2.30069377990946,8.5900001525879
"1959","46","C11","Deciduous",38,1.14121424962655,0.468999862670898
"1960","46","C11","Deciduous",39,0.967611273102097,5.2490005493164
"1961","46","C11","Deciduous",40,0.682571175974713,12.7470016479492
"1962","46","C11","Deciduous",41,0.719847872405324,NA
"1963","46","C11","Deciduous",42,0.900447275697835,0.8649997711182
"1964","46","C11","Deciduous",44,1.06531532008216,4.8649997711182
"1965","46","C11","Deciduous",46,1.66030804106718,3.8629989624023
"1966","46","C11","Deciduous",47,0.996551807464175,0.120998382568398
"1967","46","C11","Deciduous",51,1.3116359964399,11.3830013275146
"1968","46","C11","Deciduous",52,0.215665938257694,0.383001327514599
"1969","46","C11","Deciduous",53,2.31472627209917,NA
"1970","46","C11","Deciduous",54,2.10187160265512,NA
"1971","46","C11","Deciduous",55,0.260497497222332,-8.08300018310547
"1972","46","C11","Deciduous",58,2.55826366682958,NA
"1973","46","C11","Deciduous",59,1.41825712279619,9.706000328064
"1974","46","D06","Deciduous",1,0.82109490341501,11.4980010986328
"1975","46","D06","Deciduous",2,2.3162513583747,7.0429992675781
"1976","46","D06","Deciduous",3,1.45353592644657,16.238000869751
"1977","46","D06","Deciduous",4,2.06303764805927,-0.3090000152588
"1978","46","D06","Deciduous",5,2.81599786932396,-9.8090000152588
"1979","46","D06","Deciduous",6,1.89036750794097,15.5329990386963
"1980","46","D06","Deciduous",7,2.92879789525136,-2.4670009613037
"1981","46","D06","Deciduous",8,2.87131989408825,-9.939998626709
"1982","46","D06","Deciduous",9,5.27034609595307,8.560001373291
"1983","46","D06","Deciduous",10,2.296212244659,13.2099990844727
"1984","46","D06","Deciduous",11,3.54007196245177,NA
"1985","46","D06","Deciduous",12,3.05099951400327,NA
"1986","46","D06","Deciduous",13,4.02212400346098,NA
"1987","46","D06","Deciduous",14,4.95279974886273,14.738000869751
"1988","46","D06","Deciduous",15,3.89131661679057,12.3929996490479
"1989","46","D06","Deciduous",17,2.99414712752873,13.2099990844727
"1990","46","D06","Deciduous",18,5.76329328304368,13.7099990844727
"1991","46","D06","Deciduous",19,2.59986488138177,NA
"1992","46","E06","Deciduous",1,2.98306232871859,14.2430000305176
"1993","46","E06","Deciduous",2,2.51123575938892,17.3570003509521
"1994","46","E06","Deciduous",3,1.21668991444035,-1.6809997558594
"1995","46","E06","Deciduous",4,2.0066094174384,NA
"1996","46","E06","Deciduous",5,2.0066094174384,NA
"1997","46","E06","Deciduous",6,2.08899401107412,NA
"1998","46","E06","Deciduous",7,0.71918029423544,2.3470001220703
"1999","46","E06","Deciduous",9,2.04346390606896,NA
"2000","46","E06","Deciduous",10,1.04051614092948,NA
"2001","46","E06","Deciduous",11,0.356693130580149,10.7290000915527
"2002","46","E06","Deciduous",12,3.48720339533783,0.8190002441406
"2003","46","E06","Deciduous",13,2.48367598697549,-0.837997436523398
"2004","46","E06","Deciduous",14,2.77315707182729,10.2880001068115
"2005","46","E06","Deciduous",15,1.32518072105074,16.8010005950928
"2006","46","E09","Deciduous",1,1.39533301254016,18.1790008544922
"2007","46","E09","Deciduous",2,0.888878561578319,0.379999160766602
"2008","46","E09","Deciduous",3,1.7363381524621,0.896999359130898
"2009","46","E09","Deciduous",4,3.10008568812473,15.0480003356934
"2010","46","E09","Deciduous",5,1.35599323537298,-2.1119995117188
"2011","46","E09","Deciduous",6,1.7778576288827,-3.2309989929199
"2012","46","E09","Deciduous",7,1.53171247045927,2.44600009918213
"2013","46","E09","Deciduous",8,1.55328565773738,-9.4950008392334
"2014","46","E09","Deciduous",9,2.21347975247279,NA
"2015","46","E09","Deciduous",11,1.73008190938231,22.2919998168945
"2016","46","E09","Deciduous",12,0.357057779578971,-3.1119995117188
"2017","46","E09","Deciduous",14,1.22378238374993,-5.2309989929199
"2018","46","E09","Deciduous",15,4.504367303498,7.4340000152588
"2019","46","E13","Deciduous",1,2.7956893571762,0.541999816894499
"2020","46","E13","Deciduous",2,1.57143249068076,0.722000122070298
"2021","46","E13","Deciduous",3,0.575753606133691,0.875999450683601
"2022","46","E13","Deciduous",4,2.31766955633725,6.2220001220703
"2023","46","E13","Deciduous",5,1.62144465634745,0.0989990234375
"2024","46","E13","Deciduous",7,1.02641609491751,-0.1640014648438
"2025","46","E13","Deciduous",8,1.71344768227635,0.531000137329102
"2026","46","E13","Deciduous",9,1.04817608311095,14.0310001373291
"2027","46","E13","Deciduous",11,2.44127562318295,-6.890998840332
"2028","46","E13","Deciduous",12,2.05497688549779,11.0219993591309
"2029","46","E13","Deciduous",13,3.02011087417435,-5.4780006408691
"2030","46","E13","Deciduous",16,1.85506438037539,3.6940002441406
"2031","46","E13","Deciduous",17,2.4866323517592,8.3570003509521
"2032","46","E13","Deciduous",22,1.59192780863631,NA
"2033","46","E13","Deciduous",23,1.33574201540577,11.8409996032715
"2034","46","E13","Deciduous",24,0.164688597351745,10.1539993286133
"2035","46","E13","Deciduous",25,1.48445379304336,NA
"2036","46","E13","Deciduous",26,0.87075489001298,14.5470008850098
"2037","46","E13","Deciduous",27,2.05747373645593,0.375999450683601
"2038","46","E13","Deciduous",28,2.01681693760781,9.3239994049072
"2039","46","E13","Deciduous",29,2.89970798244178,10.3959999084473
"2040","46","E13","Deciduous",31,0.590627719624886,0.222000122070298
"2041","46","E13","Deciduous",33,1.5272884549145,-3.9580001831055
"2042","46","E13","Deciduous",35,1.45266415844018,NA
"2043","46","E13","Deciduous",36,1.66105776935473,4.0190010070801
"2044","46","E13","Deciduous",37,1.24015672643548,-2.1640014648438
"2045","46","E13","Deciduous",38,2.6416439341996,-2.9689998626709
"2046","46","E13","Deciduous",41,2.25516446077441,3.8589992523193
"2047","46","E13","Deciduous",42,2.3490310243002,-2.3979988098145
"2048","46","E13","Deciduous",43,2.95623741257767,-2.3979988098145
"2049","46","E13","Deciduous",46,1.74060763470354,-2.1319999694824
"2050","46","E13","Deciduous",47,0.92365036674542,12.0219993591309
"2051","46","E13","Deciduous",48,1.47699113786218,NA
